,text,category,label
4965,turn up the lights in here please,iot_hue_lightup,iot_hue_lightup
4966,can you raise the lights for me please,iot_hue_lightup,iot_hue_lightup
4967,set lights to full power,iot_hue_lightup,iot_hue_lightup
4968,turn the lights up,iot_hue_lightup,iot_hue_lightup
4969,turn up the lights,iot_hue_lightup,iot_hue_lightup
4970,brighten my bedroom light,iot_hue_lightup,iot_hue_lightup
4971,please make arrangements to make the hall so brighter,iot_hue_lightup,iot_hue_lightup
4972,increase the brightness in this room,iot_hue_lightup,iot_hue_lightup
4973,turn the lights higher,iot_hue_lightup,iot_hue_lightup
4974,turn up the light,iot_hue_lightup,iot_hue_lightup
4975,turn the lights brighter,iot_hue_lightup,iot_hue_lightup
4976,please increase the brightness in this room,iot_hue_lightup,iot_hue_lightup
4977,its dark in here mind turning up the light intensity,iot_hue_lightup,iot_hue_lightup
4978,raise the light,iot_hue_lightup,iot_hue_lightup
4979,increase brightness in the room,iot_hue_lightup,iot_hue_lightup
4980,do more light,iot_hue_lightup,iot_hue_lightup
4981,i want to bright the room more,iot_hue_lightup,iot_hue_lightup
4982,set lights brightness higher,iot_hue_lightup,iot_hue_lightup
4983,please increase the light of table lamp,iot_hue_lightup,iot_hue_lightup
4984,please turn up the screen brightness all the way,iot_hue_lightup,iot_hue_lightup
4985,increase the bright of the light,iot_hue_lightup,iot_hue_lightup
4986,please olly put on multi colored lightning in my apartment set for festival diwali,iot_hue_lightup,iot_hue_lightup
4987,i want to raise the light,iot_hue_lightup,iot_hue_lightup
4988,brighten light,iot_hue_lightup,iot_hue_lightup
4989,more light,iot_hue_lightup,iot_hue_lightup
4990,i want the smart socket off now,iot_wemo_off,iot_wemo_off
4991,power down the plug socket one,iot_wemo_off,iot_wemo_off
4992,power off on,iot_wemo_off,iot_wemo_off
4993,switch off the plug socket,iot_wemo_off,iot_wemo_off
4994,please make the smart socket turn off,iot_wemo_off,iot_wemo_off
4995,turn off bedroom fan,iot_wemo_off,iot_wemo_off
4996,turn off my wifi,iot_wemo_off,iot_wemo_off
4997,i'd like you to shut off my smart plug socket now please,iot_wemo_off,iot_wemo_off
4998,please power down,iot_wemo_off,iot_wemo_off
4999,please turn off the plug socket of my phone when it'll be charged,iot_wemo_off,iot_wemo_off
5000,please turn off the smart socket,iot_wemo_off,iot_wemo_off
5001,off mobile charger plug,iot_wemo_off,iot_wemo_off
5002,turn the plug off,iot_wemo_off,iot_wemo_off
5003,turn off kettle socket,iot_wemo_off,iot_wemo_off
5004,deactivate smart plug socket,iot_wemo_off,iot_wemo_off
5005,please turn off the smart plug socket,iot_wemo_off,iot_wemo_off
5006,turn off plug,iot_wemo_off,iot_wemo_off
5007,turn off the lamp socket,iot_wemo_off,iot_wemo_off
5008,turn off the socket,iot_wemo_off,iot_wemo_off
5009,please turn off the wemo plug socket,iot_wemo_off,iot_wemo_off
5010,turn off smart socket,iot_wemo_off,iot_wemo_off
5011,turn off the wemo plug socket,iot_wemo_off,iot_wemo_off
5012,can you please turn off my wemo plug,iot_wemo_off,iot_wemo_off
5013,outlet off,iot_wemo_off,iot_wemo_off
5014,turn off sockets,iot_wemo_off,iot_wemo_off
5015,turn the wemo off,iot_wemo_off,iot_wemo_off
5016,turn off my wemo socket,iot_wemo_off,iot_wemo_off
5017,turn off the smart socket,iot_wemo_off,iot_wemo_off
5018,please turn off wemo socket,iot_wemo_off,iot_wemo_off
5019,shut off the socket,iot_wemo_off,iot_wemo_off
5020,turn off the wemo plug,iot_wemo_off,iot_wemo_off
5021,turn socket off,iot_wemo_off,iot_wemo_off
5022,disable my okug,iot_wemo_off,iot_wemo_off
5023,hello i want to turn off my wemo plug,iot_wemo_off,iot_wemo_off
5024,power off the wemo plug,iot_wemo_off,iot_wemo_off
5025,stop powering the wemo socket,iot_wemo_off,iot_wemo_off
5026,switch off the power,iot_wemo_off,iot_wemo_off
5027,switch off the wemo plug socket,iot_wemo_off,iot_wemo_off
5028,turn off the tv in,iot_wemo_off,iot_wemo_off
5029,switch wemo plug socket off,iot_wemo_off,iot_wemo_off
5030,please turn off the wemo plug,iot_wemo_off,iot_wemo_off
5031,power off please,iot_wemo_off,iot_wemo_off
5032,shut down the plug,iot_wemo_off,iot_wemo_off
5033,please mark the wemo socket to off,iot_wemo_off,iot_wemo_off
5034,wemo plug socket off,iot_wemo_off,iot_wemo_off
5035,the wemo plug should be turned off on,iot_wemo_off,iot_wemo_off
5036,turn off the fan,iot_wemo_off,iot_wemo_off
5037,disable smart socket,iot_wemo_off,iot_wemo_off
5038,keep the socket in off condition,iot_wemo_off,iot_wemo_off
5039,turn off my wemo plug,iot_wemo_off,iot_wemo_off
5040,switch off the smart plug socket now,iot_wemo_off,iot_wemo_off
5041,make the smart socket turn off,iot_wemo_off,iot_wemo_off
5042,can you please turn off the wemo plug socket,iot_wemo_off,iot_wemo_off
5043,i want you to turn off the plug socket before the cellphone is charged,iot_wemo_off,iot_wemo_off
5044,turn off the fan in the master bedroom,iot_wemo_off,iot_wemo_off
5045,switch off the plug point,iot_wemo_off,iot_wemo_off
5046,off the plug,iot_wemo_off,iot_wemo_off
5047,shut down sps,iot_wemo_off,iot_wemo_off
5048,turn off the wemo socket in the kitchen,iot_wemo_off,iot_wemo_off
5049,i want the wemo socket off,iot_wemo_off,iot_wemo_off
5050,smart plug socket off please,iot_wemo_off,iot_wemo_off
5051,turn off my wemo plug socket now,iot_wemo_off,iot_wemo_off
5052,turn off the smart plug,iot_wemo_off,iot_wemo_off
5053,can you turn off on the wemo plug socket,iot_wemo_off,iot_wemo_off
5054,shut off my living room plug socket,iot_wemo_off,iot_wemo_off
5055,i would love the wemo socket to not be active right now,iot_wemo_off,iot_wemo_off
5056,off all type of active devices,iot_wemo_off,iot_wemo_off
5057,turn off my smart plug socket,iot_wemo_off,iot_wemo_off
5058,turn off smart plug socket,iot_wemo_off,iot_wemo_off
5059,switch off wemo,iot_wemo_off,iot_wemo_off
5060,turn off on wemo outlet,iot_wemo_off,iot_wemo_off
5061,socket off,iot_wemo_off,iot_wemo_off
5062,cut wemo power please,iot_wemo_off,iot_wemo_off
5063,will you please turn off the smart plug,iot_wemo_off,iot_wemo_off
5064,turn wemo plug socket off,iot_wemo_off,iot_wemo_off
5065,if idle then turn off else turn on,iot_wemo_off,iot_wemo_off
5066,please turn socket off,iot_wemo_off,iot_wemo_off
5067,can you turn off wemo plug socket,iot_wemo_off,iot_wemo_off
5068,turn off on the socket,iot_wemo_off,iot_wemo_off
5069,turn off wemo socket,iot_wemo_off,iot_wemo_off
5070,turn off my wemo plug socket,iot_wemo_off,iot_wemo_off
5071,turn off wemo plug in game room,iot_wemo_off,iot_wemo_off
5072,Switch off the smart socket,iot_wemo_off,iot_wemo_off
5073,can you turn off the smart socket,iot_wemo_off,iot_wemo_off
5074,turn off socket,iot_wemo_off,iot_wemo_off
5075,mute your android phone when you arrive at work,iot_wemo_off,iot_wemo_off
5076,disable wemo socket,iot_wemo_off,iot_wemo_off
5077,turn off wemo,iot_wemo_off,iot_wemo_off
5078,switch off the wemo plug,iot_wemo_off,iot_wemo_off
5079,turn on wemo plug in game room,iot_wemo_on,iot_wemo_on
5080,i'd like you to turn turn on the tv,iot_wemo_on,iot_wemo_on
5081,turn wemo on,iot_wemo_on,iot_wemo_on
5082,turn on the plug socket one,iot_wemo_on,iot_wemo_on
5083,switch on the wemo plug,iot_wemo_on,iot_wemo_on
5084,turn on plug,iot_wemo_on,iot_wemo_on
5085,switch the smart plug socket,iot_wemo_on,iot_wemo_on
5086,switch on the plug,iot_wemo_on,iot_wemo_on
5087,wemo plug socket turn on,iot_wemo_on,iot_wemo_on
5088,turn on socket,iot_wemo_on,iot_wemo_on
5089,please turn on my wemo plug socket,iot_wemo_on,iot_wemo_on
5090,start the smart plug,iot_wemo_on,iot_wemo_on
5091,turn on living room radio,iot_wemo_on,iot_wemo_on
5092,turn on the wemo plug socket to plug in my dongle,iot_wemo_on,iot_wemo_on
5093,turn on kitchen light,iot_wemo_on,iot_wemo_on
5094,please switch on my wemo plug socket,iot_wemo_on,iot_wemo_on
5095,turn on the wemo,iot_wemo_on,iot_wemo_on
5096,start the laundry,iot_wemo_on,iot_wemo_on
5097,turn on the smart plug,iot_wemo_on,iot_wemo_on
5098,turn on the smart charger,iot_wemo_on,iot_wemo_on
5099,please turn on my door lock,iot_wemo_on,iot_wemo_on
5100,turn on the socket,iot_wemo_on,iot_wemo_on
5101,could you please turn on the plug,iot_wemo_on,iot_wemo_on
5102,make the socket available for me,iot_wemo_on,iot_wemo_on
5103,turn my smart plug socket on,iot_wemo_on,iot_wemo_on
5104,turn on wemo,iot_wemo_on,iot_wemo_on
5105,turn wemo plug socket on,iot_wemo_on,iot_wemo_on
5106,wemo socket on,iot_wemo_on,iot_wemo_on
5107,turn on the geyser,iot_wemo_on,iot_wemo_on
5108,flip the wemo on,iot_wemo_on,iot_wemo_on
5109,turn on the fan socket,iot_wemo_on,iot_wemo_on
5110,turn on my plug,iot_wemo_on,iot_wemo_on
5111,power up the plug socket one,iot_wemo_on,iot_wemo_on
5112,on the plug,iot_wemo_on,iot_wemo_on
5113,turn on new smart socket,iot_wemo_on,iot_wemo_on
5114,turn my bathroom plug socket on,iot_wemo_on,iot_wemo_on
5115,activate the wemo plug socket,iot_wemo_on,iot_wemo_on
5116,please turn on wemo socket,iot_wemo_on,iot_wemo_on
5117,can you turn on the wemo plug socket,iot_wemo_on,iot_wemo_on
5118,please turn on my smart plug socket,iot_wemo_on,iot_wemo_on
5119,if switch is on then turn on else turn off,iot_wemo_on,iot_wemo_on
5120,turn on the wemo plug,iot_wemo_on,iot_wemo_on
5121,turn my plug on,iot_wemo_on,iot_wemo_on
5122,i need to turn on the plug in my office for my computer,iot_wemo_on,iot_wemo_on
5123,start the oven,iot_wemo_on,iot_wemo_on
5124,on mobile charger plug,iot_wemo_on,iot_wemo_on
5125,enable smart socket,iot_wemo_on,iot_wemo_on
5126,turn on when plugged in else turn off,iot_wemo_on,iot_wemo_on
5127,times clapping sound times,iot_wemo_on,iot_wemo_on
5128,turn the smart plug on,iot_wemo_on,iot_wemo_on
5129,turn on the tv socket when i arrive home,iot_wemo_on,iot_wemo_on
5130,enable my plug,iot_wemo_on,iot_wemo_on
5131,wemo plug socket on,iot_wemo_on,iot_wemo_on
5132,turn on my son's room plug socket on off,iot_wemo_on,iot_wemo_on
5133,please turn on the wemo plug socket,iot_wemo_on,iot_wemo_on
5134,turn on the light socket,iot_wemo_on,iot_wemo_on
5135,switch on smart plug,iot_wemo_on,iot_wemo_on
5136,outlet on,iot_wemo_on,iot_wemo_on
5137,turn on this socket,iot_wemo_on,iot_wemo_on
5138,turn on the rice cooker socket,iot_wemo_on,iot_wemo_on
5139,turn on the wemo plug socket,iot_wemo_on,iot_wemo_on
5140,turn on my wemo socket,iot_wemo_on,iot_wemo_on
5141,enable wemo,iot_wemo_on,iot_wemo_on
5142,power on wemo,iot_wemo_on,iot_wemo_on
5143,turn on switch of wemo socket,iot_wemo_on,iot_wemo_on
5144,please turn on the smart socket,iot_wemo_on,iot_wemo_on
5145,turn on smart socket in dining room,iot_wemo_on,iot_wemo_on
5146,make the wemo plug socket turned on,iot_wemo_on,iot_wemo_on
5147,power yourself on,iot_wemo_on,iot_wemo_on
5148,add a tab to the shopping list,lists_createoradd,lists_createoradd
5149,show a new list,lists_createoradd,lists_createoradd
5150,add grocery shopping to my to do list,lists_createoradd,lists_createoradd
5151,update my list with shoes,lists_createoradd,lists_createoradd
5152,include this,lists_createoradd,lists_createoradd
5153,add sugar to my shopping list,lists_createoradd,lists_createoradd
5154,add every girl life by evelyn mayer to the must read list,lists_createoradd,lists_createoradd
5155,add oil change to my to do list,lists_createoradd,lists_createoradd
5156,this item should be added to the list,lists_createoradd,lists_createoradd
5157,a new list to be created by tomorrow,lists_createoradd,lists_createoradd
5158,we need milk,lists_createoradd,lists_createoradd
5159,can you please create a list for me,lists_createoradd,lists_createoradd
5160,add butter to the list,lists_createoradd,lists_createoradd
5161,open my notes,lists_createoradd,lists_createoradd
5162,put wash the car to my to do list,lists_createoradd,lists_createoradd
5163,i think i ran out of this can you add it to my list,lists_createoradd,lists_createoradd
5164,can you create new list for me,lists_createoradd,lists_createoradd
5165,can you create a new list,lists_createoradd,lists_createoradd
5166,i need oranges added to my grocery list,lists_createoradd,lists_createoradd
5167,add a item,lists_createoradd,lists_createoradd
5168,Add pick up kids from school to my to do list for today,lists_createoradd,lists_createoradd
5169,add pencil to school supplies list,lists_createoradd,lists_createoradd
5170,i would like to start a new list,lists_createoradd,lists_createoradd
5171,remember to put carrots in there,lists_createoradd,lists_createoradd
5172,add rice on the list,lists_createoradd,lists_createoradd
5173,add a wrist watch to the shopping list,lists_createoradd,lists_createoradd
5174,new item for list,lists_createoradd,lists_createoradd
5175,please update list with new item,lists_createoradd,lists_createoradd
5176,create new list for baby names,lists_createoradd,lists_createoradd
5177,create appointment to list,lists_createoradd,lists_createoradd
5178,i want to have a new playlist of songs,lists_createoradd,lists_createoradd
5179,add apples to shopping list,lists_createoradd,lists_createoradd
5180,i need you to put walk the dog on my list to do,lists_createoradd,lists_createoradd
5181,remind me to order more soap,lists_createoradd,lists_createoradd
5182,Put milk on my shopping list,lists_createoradd,lists_createoradd
5183,make a new list,lists_createoradd,lists_createoradd
5184,could you create a new list for me,lists_createoradd,lists_createoradd
5185,fresh list,lists_createoradd,lists_createoradd
5186,add chives to my shopping list,lists_createoradd,lists_createoradd
5187,add this one also,lists_createoradd,lists_createoradd
5188,add ketchup to the list,lists_createoradd,lists_createoradd
5189,i need to create a new to do list,lists_createoradd,lists_createoradd
5190,bring up a new shopping list,lists_createoradd,lists_createoradd
5191,add eggs to my grocery list,lists_createoradd,lists_createoradd
5192,generate fresh list,lists_createoradd,lists_createoradd
5193,add shopping to my to do list,lists_createoradd,lists_createoradd
5194,please make a list of thing i have to shop tomorrow,lists_createoradd,lists_createoradd
5195,add eggs to the list,lists_createoradd,lists_createoradd
5196,add mop to hardware store list,lists_createoradd,lists_createoradd
5197,make a grocery list please,lists_createoradd,lists_createoradd
5198,start a new shopping list,lists_createoradd,lists_createoradd
5199,please update my grocery list with one gallon of two percent milk,lists_createoradd,lists_createoradd
5200,create a new list for me please,lists_createoradd,lists_createoradd
5201,add wash jeans to laundry list,lists_createoradd,lists_createoradd
5202,add toothpaste to my shopping list,lists_createoradd,lists_createoradd
5203,add eggs to my grocery's shopping list,lists_createoradd,lists_createoradd
5204,produce a new register,lists_createoradd,lists_createoradd
5205,list new,lists_createoradd,lists_createoradd
5206,add appointment to list,lists_createoradd,lists_createoradd
5207,is there room on my grocery list for an extra item,lists_createoradd,lists_createoradd
5208,add paper towels to the grocery list,lists_createoradd,lists_createoradd
5209,i need to make a grocery list,lists_createoradd,lists_createoradd
5210,make new list,lists_createoradd,lists_createoradd
5211,create vacation list,lists_createoradd,lists_createoradd
5212,add a movie name to the wish list,lists_createoradd,lists_createoradd
5213,put shoes on my list,lists_createoradd,lists_createoradd
5214,grocery list add eggs,lists_createoradd,lists_createoradd
5215,i want to know could an extra item be added to my grocery list,lists_createoradd,lists_createoradd
5216,create a new list called grocery store please,lists_createoradd,lists_createoradd
5217,my new work schedule list,lists_createoradd,lists_createoradd
5218,new list,lists_createoradd,lists_createoradd
5219,new scenario time or calendar to new list,lists_createoradd,lists_createoradd
5220,i want to start a new list,lists_createoradd,lists_createoradd
5221,open a new list for me,lists_createoradd,lists_createoradd
5222,create a new list please,lists_createoradd,lists_createoradd
5223,i want to make next week's to do list,lists_createoradd,lists_createoradd
5224,i need to make a list of bills that are due,lists_createoradd,lists_createoradd
5225,hey put carrots on that,lists_createoradd,lists_createoradd
5226,add a new list,lists_createoradd,lists_createoradd
5227,i want to make this week's shopping list,lists_createoradd,lists_createoradd
5228,include an item to a list,lists_createoradd,lists_createoradd
5229,please add oranges to my grocery list,lists_createoradd,lists_createoradd
5230,please add deodorant to my shopping list,lists_createoradd,lists_createoradd
5231,start creating a new list,lists_createoradd,lists_createoradd
5232,create a new list for school supplies,lists_createoradd,lists_createoradd
5233,make a new list for school supplies,lists_createoradd,lists_createoradd
5234,i need to put together a todo list for work,lists_createoradd,lists_createoradd
5235,make me a new checklist,lists_createoradd,lists_createoradd
