,text,label
6053,I have made several unsuccessful attempts to make a transfer.  I'm getting frustrated at getting error messages and it not going through.,beneficiary_not_allowed
6055,I just got an error message saying my transfer is not possible? Why is that? I've transferred money before and it worked without problem,beneficiary_not_allowed
6059,I wanted to purchase some crypto. The app will not let me. What's going on here? I really want to make this exchange.,beneficiary_not_allowed
6061,"Unable to complete transfer, states 'declined'",declined_transfer
6062,How to modify my details.,edit_personal_details
6063,I should not have been charged a fee for my transfer.,transfer_fee_charged
6066,Why can't I use my beneficiary?,beneficiary_not_allowed
6068,I ordered my card a couple weeks ago and haven't received it yet. When can I expect it?,card_delivery_estimate
6069,How come I can't find my payment?,reverted_card_payment?
6070,How come my card payment has been declined?,declined_card_payment
6071,I don't see a code anywhere on my top-up card? Where can I find it? I need to verify!,verify_top_up
6072,For what reason must I authenticate the top up?,verify_top_up
6074,What is the reason my top-up is still pending?,pending_top_up
6075,Why is  my  top  up for  my  new account  not  instant,pending_top_up
6077,Can I order a new card with the app?,card_about_to_expire
6078,Is there a reason my new card hasn't arrived?,card_arrival
6081,How long should it take for a transfer to go through? I have been waiting a while.,transfer_not_received_by_recipient
6082,I see I was charged $1 for a transaction.,extra_charge_on_statement
6083,I tried to use my disposable virtual card to pay a subscription to the gym and it got rejected. Any ideas why?,virtual_card_not_working
6085,"My bank card has expired, how can I get a new physical card?",card_about_to_expire
6086,Why did my transfer fail?  What can I do?,failed_transfer
6087,Why was I charged an extra fee when using an ATM?,cash_withdrawal_charge
6088,I cannot get my virtual card to function.,virtual_card_not_working
6091,My card payments have stopped.,reverted_card_payment?
6093,Why do I have an unexpected fee on my bill?,transfer_fee_charged
6099,Please tell me how I can receive a physical card,order_physical_card
6100,Help me verify my identity.,unable_to_verify_identity
6101,"It says ""pending payment?"" Why is it saying this?",pending_card_payment
6103,"I tried to buy something and it was declined and my transfers keep getting declined, Why?",declined_transfer
6106,How much do I have to pay if I want to transfer money?,transfer_fee_charged
6107,"My card arrived but I need to make it work in the app, how do I do that?",card_linking
6109,If I order a card when does it arrive?,card_delivery_estimate
6110,The transfer I tried to make failed.,failed_transfer
6111,Is there a way to recover my password?,passcode_forgotten
6112,where has my transferred money gone?,transfer_not_received_by_recipient
6113,to cash withdrawals charge me?,cash_withdrawal_charge
6114,I am having trouble to verify my identity,unable_to_verify_identity
6115,Tell me about verifying top-up,verify_top_up
6116,is it free to add money to my card,top_up_by_card_charge
6117,My card payment was cancelled it seems.,reverted_card_payment?
6119,"I noticed a fee, while banking abroad, that seems different than any I have been charged before. What does this fee mean?",transfer_fee_charged
6120,My card hasn't shown up yet.,card_arrival
6122,How much does top up fees cost?,top_up_by_card_charge
6127,Is there a minimum age for having an account?,age_limit
6129,There is a single payment on my card which shows as pending.,pending_card_payment
6130,"On my statement, there is a strange 1£ charge that appears as pending. What's causing that? I haven't purchased anything that's just a pound.",extra_charge_on_statement
6132,"I thought transfers were free, why was I charged?",transfer_fee_charged
6133,My card must have used my card as there are some transactions that I haven't done myself..,compromised_card
6135,I want to top up my account. What payment methods are supported?,supported_cards_and_currencies
6138,I still have not received an answer as to why I was charged $1.00 in a transaction?,extra_charge_on_statement
6139,This stupid system is not letting me prove my identity.,unable_to_verify_identity
6140,I don't understand why I was charged extra for withdrawing money?,cash_withdrawal_charge
6142,How do I know where the funds come from?,verify_source_of_funds
6145,I was charged more than once for a card payment I made.,transaction_charged_twice
6146,I need to change details about my personal account.,edit_personal_details
6147,Would I be able to get a second card?,getting_spare_card
6153,What cards do you offer?,visa_or_mastercard
6154,"My PIN is locked, how do I unlock it?",pin_blocked
6156,Why was my cash withdrawal declined by the ATM?,declined_cash_withdrawal
6157,Can I open an account for my offspring?,age_limit
6158,How long do I need to wait til my top up isn't pending?,pending_top_up
6159,"I really wanted to buy something online but seems the card is not working as the payment suddenly came back! What's going on here, I've been trying for a good week or two.",reverted_card_payment?
6161,"I had a problem with my card payment, can you help?",declined_card_payment
6163,Today I noticed a charge for an ATM withdrawal on my account. Can you please fix this? It's supposed to be no charge.,cash_withdrawal_charge
6164,My top-up didn't work.,top_up_failed
6166,"Hi, Today i have tried to make payment by my new card, but payment got declined many times. I am very disappointed, please look into this.",declined_card_payment
6168,how long does delivery take?,card_delivery_estimate
6170,I tried to make a payment with my card and it was declined. Why is it pending?,pending_card_payment
6172,I couldn't get money from the ATM,declined_cash_withdrawal
6174,Where can I find my PIN? I haven't gotten it yet.,get_physical_card
6181,I need to get a disposable virtual card?,get_disposable_virtual_card
6182,"Why does the ATM continually decline my card? I've tried multiple times on different machines with the same results. I thought I had enough funds for this, so please help me understand why this is happening.",declined_cash_withdrawal
6185,How would I top up with a cheque?,top_up_by_cash_or_cheque
6187,"I have been doing some online shopping, but when checking out, it keeps getting declined. I tried a few times and it wouldn't work. What could be wrong?",declined_transfer
6188,I don't appreciate the extra fees being siphoned from my account. I was helping some friends move to Japan and we were buying home decorations at the local stores. The  receipts differed greatly from what showed up in my bank account and my statement. When can I expect the extra fees to be back in my account?,transfer_fee_charged
6192,I am unaware of what my password is.,passcode_forgotten
6193,I need to make my card PIN a different number,change_pin
6194,I am looking for my top-up verification code and cannot find it.,verify_top_up
6195,Do you take checks?,top_up_by_cash_or_cheque
6196,How do I reset my passcode?,passcode_forgotten
6197,When my card expires what is the cost of a replacement and how fast?,card_about_to_expire
6198,Can cards be dispatched on a specific date?,card_delivery_estimate
6199,Where can I deposit cash to top up?,top_up_by_cash_or_cheque
